,Institution,Country,Artificial Intelligence,Telecommunication Engineering,Medical Science,Disease Analysis,Biomedical Research,Environmental Science,Pharmaceutical Science,Chemical Science,Energy and Power Systems,Social and Business Studies,Keywords,Cluster Keywords,Cluster,Subject Area
764,Institute for Multidisciplinary Research,Italy,0.843981002,0.001176508,0.001176631,0.0011766,0.001176521,0.001176544,0.001176577,0.001176539,0.001176554,0.146606525,"['Flexible Films', 'Low Harvest', 'Excitation Conditions', 'Sample Thickness', 'Force', 'Mechanical Energy', 'Energy Harvesting', 'Energy harvesting', 'Low Resistance', 'Output Power', 'excitation force', 'Simulation Results', 'Voltage measurement', 'electronics', 'Energy Harvesting Devices', 'Electrical Energy', 'PVDF', 'Comparative Simulation', 'Vibrations', 'energy harvesting; NBT-BT', 'Energy Harvesting Technology', 'Voltage', 'pulse voltage', 'Thickness Direction', 'Energy Generation', 'Force Amplitude', 'Research Papers', 'Piezoelectric Materials', 'Impact Of Type', 'Dielectric Loss Factor', 'measuring', 'Polymers', 'Energy Storage Devices', 'Lead', 'Polymer Matrix', 'Present Simulation Results', 'Excitation Force', 'Coaxial Cable', 'Force Impulse', 'Impact Force', 'Experimental Setup']",learning network data model neural,3,Artificial Intelligence
765,Institute for Nuclear Problems of Belarusian State University,France,0.003448864,0.003448312,0.50278019,0.003448517,0.261595617,0.003449099,0.003449004,0.003448403,0.00344894,0.211483052,"['CMS', 'Physics', 'Supersymmetry']",cancer health stress cell thailand,0,Medical Science
766,Institute for Nuclear Research and Nuclear Energy Bulgarian Academy of Sciences,France,0.00454561,0.004545994,0.004546068,0.004545493,0.004546266,0.004546083,0.004545662,0.004545945,0.398771892,0.564860987,['Not Available'],thailand social business based technology,1,Social and Business Studies
767,Institute for Nuclear Research of the Russian Academy of Sciences,France,0.005882894,0.005882489,0.005882945,0.005884059,0.005884634,0.005883878,0.005883195,0.388936252,0.563996317,0.005883338,['Not Available'],energy power voltage analysis electric,8,Energy and Power Systems
769,Institute for Scintillation Materials of NAS of Ukraine,France,0.004000654,0.004000418,0.004000147,0.004000125,0.963995914,0.004000159,0.004000674,0.004000247,0.004000333,0.00400133,['Not Available'],hiv thailand bone cells poly,5,Biomedical Research
770,Institute of Astronomy and Astrophysics,France,0.011112328,0.899994884,0.011111138,0.011112217,0.011111658,0.011111111,0.011111111,0.011112201,0.01111149,0.01111186,"['Galaxies: Active', 'Galaxies: Evolution', 'Galaxies: High-redshift', 'Galaxies: Photometry', 'Galaxies: Star formation', 'Submillimeter: Galaxies']",cells frequency antenna communication array,7,Telecommunication Engineering
771,Institute of Bioinformatics and Applied Biotechnology,Thailand,0.012505517,0.012502385,0.012507213,0.012502605,0.012501771,0.531059528,0.012501054,0.012500724,0.368917271,0.012501933,"['5-fluorouracil resistance', 'Chk2', 'Colorectal cancer', 'Cytoplasmic p21', 'p21', 'Protein interaction']",control species activity antioxidant thailand,6,Environmental Science
773,Institute of Deep Perception Technology,China,0.498007647,0.003030475,0.003030398,0.003031283,0.003030338,0.003030397,0.47774792,0.003030327,0.00303057,0.003030644,"['Drift Error', 'Cameras', 'Allan Deviation', 'World Coordinate', 'Micro-electromechanical systems', 'Visualization', 'Time Of Initiation', 'Feature Tracking', 'Error Compensation', 'Tracking', 'Trajectory Estimation', 'Analytical models', 'Visual-inertial Odometry', 'Feature Matching', 'Depth Camera', 'Simultaneous localization and mapping', 'Stereo Camera', 'trajectory estimation', 'Coordinate System', 'World Coordinate System', 'Extrinsic Parameters', 'White Noise', 'Monocular', 'Inertial Measurement Unit Data', 'Robot Operating System', 'Gyroscope', 'Pose Estimation', 'Simultaneous Localization And Mapping', 'RGB-D camera', 'Micromechanical devices', 'Depth Information', 'Random Walk Process', 'Parallax', 'Inertial Measurement Unit', 'Indoor Environments', 'visual-inertial odometry', 'Estimation', 'Gravity Vector', 'Gaussian Noise']",learning network data model neural,3,Artificial Intelligence
774,Institute of Experimental Physics Slovak Academy of Sciences,Thailand,0.005555677,0.005557479,0.005556378,0.005555881,0.005557027,0.455499105,0.005556056,0.005556616,0.278270686,0.227335096,"['04.50.Gh', '11.25.Yb', '98.80.-k', '98.80.Qc']",control species activity antioxidant thailand,6,Environmental Science
775,Institute of Genetics and Developmental Biology Chinese Academy of Sciences,Thailand,0.01,0.010003764,0.010000197,0.010000522,0.010000899,0.010000087,0.010000092,0.495434142,0.010000468,0.42455983,"['Axon', 'CAMSAP', 'Microtubule', 'Neuronal polarity', 'αTAT1']",carbon oil acid properties kidney,9,Chemical Science
776,Institute of High Energy Physics Chinese Academy of Science,France,0.006666689,0.006667105,0.20575599,0.006667147,0.006668613,0.006667451,0.006668128,0.740904554,0.006667346,0.006666976,['Not Available'],carbon oil acid properties kidney,9,Chemical Science
777,Institute of Human Origins,United Kingdom,0.008337572,0.008333333,0.487564918,0.008337659,0.008333671,0.008333666,0.445754434,0.008333334,0.008333878,0.008337535,['Not Available'],cancer health stress cell thailand,0,Medical Science
778,Institute of Measurement Science,Austria,0.806910315,0.001136419,0.001136646,0.142820878,0.016354632,0.001136503,0.027094754,0.001136637,0.001136586,0.00113663,"['MRI', 'Current Effect', 'Coils', 'Eddy currents', 'Gradient Coil', 'Time Constant', 'Magnetic Field', 'Current measurement', 'Broad Peak', 'Compensation Method', 'Magnetic resonance imaging', 'Gradients', 'Input Signal', 'Eddy Current Effect', 'Eddy Currents', 'Calibration', 'Pulse Shape', 'Eddy Current', 'Fast Fourier Transform', 'Half Height']",learning network data model neural,3,Artificial Intelligence
779,Institute of Nuclear Physics Uzbekistan Academy of Sciences,France,0.010002317,0.010001056,0.135774602,0.010002108,0.010001739,0.010004096,0.01000078,0.571595839,0.222614223,0.010003239,['Not Available'],carbon oil acid properties kidney,9,Chemical Science
780,Institute of Nuclear Safety System,Thailand,0.415918175,0.108285965,0.003704171,0.296208892,0.003703973,0.003704159,0.003704091,0.003703981,0.003704615,0.157361977,"['Covariance', 'Flow regime', 'Interfacial area concentration', 'Rod bundle', 'Void fraction']",learning network data model neural,3,Artificial Intelligence
781,Institute of Physics,France,0.00909091,0.49840318,0.009091057,0.009091463,0.009091369,0.00909097,0.009090985,0.428867338,0.009090976,0.009091752,['Not Available'],cells frequency antenna communication array,7,Telecommunication Engineering
782,Institute of Physics Bhubaneswar,France,0.005265445,0.113433575,0.005263381,0.597232044,0.0052632,0.25248462,0.005264116,0.005264152,0.005265829,0.005263638,"['Beyond Standard Model', 'Hadron-Hadron scattering (experiments)', 'Particle and resonance production']",covid 19 analysis optical acid,4,Disease Analysis
783,Institute of Radio Physics and Electronics,"Congo, The Democratic Republic Of The",0.700910714,0.012501284,0.012500784,0.0125007,0.012500834,0.012501113,0.199082143,0.012500527,0.012500294,0.012501606,"['Fall detection', 'Machine learning', 'ANN', 'Sitting', 'Subject Movement', 'Walking', 'Artificial Neural Network Model', 'Message services', 'Classification Accuracy', 'Arduino', 'SD Card', 'Artificial Neural Network', 'Fall Detection Systems', 'Gyroscope', '3-axis Accelerometer', 'Body Movements', 'Prototypes', 'Artificial neural networks', 'Gyroscopes', 'Legged locomotion', 'Fall Detection', 'Learning-based System', 'Accelerometer Sensor', 'Prototype', 'Performance Metrics']",learning network data model neural,3,Artificial Intelligence
784,Institute of Science and Technology for Ceramics,Italy,0.662317531,0.090994421,0.001471023,0.001470761,0.001470774,0.001470716,0.086136177,0.001470646,0.081313157,0.071884793,"['Flexible Films', 'Low Harvest', 'Excitation Conditions', 'Sample Thickness', 'Force', 'Mechanical Energy', 'Energy Harvesting', 'Energy harvesting', 'Low Resistance', 'Output Power', 'excitation force', 'Simulation Results', 'Voltage measurement', 'electronics', 'Energy Harvesting Devices', 'Electrical Energy', 'PVDF', 'Comparative Simulation', 'Vibrations', 'energy harvesting; NBT-BT', 'Energy Harvesting Technology', 'Voltage', 'pulse voltage', 'Thickness Direction', 'Energy Generation', 'Force Amplitude', 'Research Papers', 'Piezoelectric Materials', 'Impact Of Type', 'Dielectric Loss Factor', 'measuring', 'Polymers', 'Energy Storage Devices', 'Lead', 'Polymer Matrix', 'Present Simulation Results', 'Excitation Force', 'Coaxial Cable', 'Force Impulse', 'Impact Force', 'Experimental Setup']",learning network data model neural,3,Artificial Intelligence
785,Institute of Silicate Chemistry of the Russian Academy of Sciences,Russian Federation,0.851566151,0.001887037,0.001886959,0.001886992,0.001887044,0.001886856,0.101873851,0.001886829,0.001886974,0.033351306,"['Ion Diffusion', 'External Sources', 'Silver Content', 'Concentration Profiles', 'Glass', 'Conductive', 'Electric Vehicles', 'electrical mobility coefficient', 'Ions', 'Field Strength', 'Conductivity', 'Endurance', 'Changes In Content', 'Optics', 'Ionic Conductivity', 'Diffusion Coefficient', 'Ion diffusion', 'Ion Mobility', 'Lithium', 'Silver', 'Silver Ions', 'Self-diffusion Coefficient', 'Anodic Region', 'Gradient Structure', 'ionic conductivity', 'Mathematical models', 'Alkali Ions', 'Electrolysis Process']",learning network data model neural,3,Artificial Intelligence
786,Institute of Technology,India,0.623617455,0.342650727,0.001449309,0.023586056,0.001449417,0.001449642,0.00144937,0.001449298,0.0014494,0.001449326,"['Deep Learning', 'Biological system modeling', 'Early Detection', 'Deep Learning Models', 'Research Organization', 'Sensitivity', 'Support vector machines', 'Cardiovascular Disease', 'K-nearest Neighbor', 'Machine Learning Methodologies', 'Learning Algorithms', 'CNN', 'Computational modeling', 'Medical treatment', 'Cardiovascular Disease Classification', 'Medical Imaging', 'Lung Nodules', 'Skin Lesions', 'ML Techniques', 'Convolutional Neural Network', 'Deep learning', 'Machine learning algorithms', 'Diagnosis Of Disease', 'Hybrid Algorithm', 'Machine Learning', 'Deep Learning-based Models']",learning network data model neural,3,Artificial Intelligence
788,Instituto Astrofisico de Canarias,France,0.005882359,0.0058829,0.005882565,0.00588245,0.005882606,0.472061276,0.005882382,0.308993332,0.177767699,0.005882432,['Not Available'],control species activity antioxidant thailand,6,Environmental Science
789,Instituto Nacional de Astrofisica Optica y Electronica,United Kingdom,0.008334215,0.008333392,0.008335434,0.008333445,0.71787961,0.008333642,0.008334646,0.104598109,0.00833374,0.119183767,"['Cosmology: observations', 'Galaxies: evolution', 'Galaxies: formation', 'Galaxies: high-redshift', 'Submillimeter: galaxies']",hiv thailand bone cells poly,5,Biomedical Research
791,International Centre for Diarrhoeal Disease Research Bangladesh,Thailand,0.006667732,0.006667177,0.006666766,0.006668619,0.006668015,0.006666811,0.006666797,0.605840237,0.340820159,0.006667687,"['Bangladesh', 'Delaying first pregnancy', 'Married adolescent girls', 'Unintended pregnancy', 'Urban slums']",carbon oil acid properties kidney,9,Chemical Science
793,International Islamic University Malaysia,France,0.005000728,0.005000373,0.005000116,0.00500035,0.780616789,0.179380809,0.005000228,0.005000129,0.005000188,0.00500029,"['Hadron-Hadron scattering (experiments)', 'Top physics']",hiv thailand bone cells poly,5,Biomedical Research
794,International Medical University,Thailand,0.00714332,0.007144442,0.007142897,0.935710736,0.007142963,0.007143233,0.007142962,0.007143132,0.007143246,0.007143067,"['Antiviral', 'Hepatitis B', 'HIV', 'Network meta-analysis']",covid 19 analysis optical acid,4,Disease Analysis
795,International Research Center of Big Data for Sustainable Development Goals,China,0.016666667,0.016667155,0.016667938,0.016666667,0.849992868,0.016666976,0.016666667,0.016670971,0.016667253,0.01666684,"['Unmanned Aerial Vehicle Data', 'Rough surfaces', 'Penetration Depth', 'Synthetic aperture radar', 'Sea Ice', 'Radar Signal', 'Thin Ice', 'Ice Surface', 'Arctic Ice', 'Arctic Sea Ice', 'Mixture Of Ice', 'Sea ice', 'Surface roughness', 'Sea Ice Melt', 'Synthetic Aperture Radar', 'Calm Water', 'Sea surface', 'Ice', 'Polarization Combinations', 'Aerial Images', 'Incident Angle', 'Root Mean Square Error', 'synthetic aperture radar (SAR)', 'sea ice', 'Surface topography', 'Bohai Sea', 'Minute Intervals', 'Sea Surface', 'Sea Ice Surface', 'sea ice roughness', 'Ice Types', 'Unmanned Aerial Vehicles', 'Short Wavelength', 'Spaceborne Synthetic Aperture Radar', 'LiDAR', 'Ice Samples', 'Field Experiments', 'Ice Cover', 'Seawater']",hiv thailand bone cells poly,5,Biomedical Research
796,International Solvay Institute for Physics and Chemistry,Belgium,0.005555556,0.005555678,0.005555717,0.005556136,0.005556189,0.005555815,0.949998212,0.005555557,0.005555575,0.005555566,['Not Available'],vaccine learning drug thai molecular,2,Pharmaceutical Science
797,International University of Health and Welfare,Thailand,0.012502225,0.012502045,0.012501693,0.887492658,0.0125,0.012500843,0.0125,0.012500146,0.0125,0.012500392,['Not Available'],covid 19 analysis optical acid,4,Disease Analysis
799,Iowa State University,Thailand,0.010005334,0.366745789,0.351061738,0.112179729,0.010000591,0.110002262,0.010001394,0.010002651,0.01,0.010000511,"['Classical swine fever', 'Enzyme-linked immunosorbent assay', 'Neutralizing peroxidase-linked assay', 'Oral fluid', 'Swine']",cells frequency antenna communication array,7,Telecommunication Engineering
800,Ipoh Gastro Centre,Singapore,0.014286174,0.229374096,0.014285821,0.014287895,0.014288171,0.014287259,0.014285897,0.656328501,0.014289346,0.01428684,"['Asia', 'childhood', 'gastrointestinal', 'liver', 'obesity', 'probiotics']",carbon oil acid properties kidney,9,Chemical Science
801,Iranian Research Institute for Fundamental Sciences,France,0.004000584,0.004001136,0.004000059,0.004000973,0.437555868,0.004000344,0.004000549,0.277624122,0.004000465,0.2568159,"['Large detector-systems performance', 'Particle identification methods', 'Performance of High Energy Physics Detectors']",hiv thailand bone cells poly,5,Biomedical Research
802,Irkutsk State Medical University,Thailand,0.012500635,0.012501391,0.012500365,0.012500491,0.012500381,0.012500684,0.012500241,0.012500528,0.887494787,0.012500497,"['combined oral contraceptive', 'dienogest', 'estradiol valerate', 'heavy menstrual bleeding', 'menstrualblood loss']",energy power voltage analysis electric,8,Energy and Power Systems
803,Irvine,Thailand,0.008333339,0.00833432,0.344635991,0.008333614,0.114749624,0.008333724,0.008333393,0.482276203,0.008335031,0.008334762,"['emergency physician', 'generation', 'perception', 'professionalism', 'quantitative cultural consensus']",carbon oil acid properties kidney,9,Chemical Science
804,Isfahan University of Technology,France,0.004347872,0.004348441,0.060501948,0.004350117,0.004348634,0.004348282,0.904709799,0.004348456,0.004348261,0.00434819,"['Dark matter', 'Hadron-Hadron scattering (experiments)']",vaccine learning drug thai molecular,2,Pharmaceutical Science
